text,label
ishra haha cassie ventura not after her haircut where were you yesterday during the beat music awards,1
so looking forward to your new album,2
pegelcape ya keliling kuilbuttotally awesomewas amazed by the templecultureambiencetruly amazing thailand,2
im stuffed n cant move,1
im boredddd the day has gone quick i dont like it,0
gud nite allwill catch you all again tomorrow,2
nice luke quote goodluck on the test u have been dreading,2
crow morning,1
just made breakfast for her mom,1
grrr we dont finish until july 3rd,0
ftsk and mercy mercedes were amazing tonight as always,2
epic writing fail ew going to try and sleep,0
poor you im off on bank holiday monday today too,0
ready for a day full of his presence im expecting the best,2
im very sorry for the little disturbance at sapinsidetrack in palo alto just went into a debugging session when lines unmuted,0
everythings fine now,2
noice i realised that after exams i have 2 more weeks forgot about the whole 2 weeks of unit 4 in term 2 thing,1
i will help not sure how when im alllll the way over here haha but i can try have alot of free time right now haha,2
and the 1600th tweet goes to you because wo you id have no one to talk to at 3am in the morning lol 3,1
it would still involve me standing up lol windows are too high up guess im just gonna have to go out,1
fan been busy trumping your cheese omlette with a cheese and chili omlette an omnomlette,1
woke up and there was sun and then it started to rain,1
i want to cry at the thought of the nba season being almost over next year miami,0
yeaaaah lol im just insane,1
me too wonder if mnet will show it,1
can only walk on streets as am in london townno fields,1
sending you both tons of thankful love for sock summit i cant believe the utter that some people spew,1
as much as i love to be hopeful i reckon the chances are minimal p im never gonna get my cake and stuff,1
took some phogs,1
need a nap but i have to take 4 trains now,1
weird i tot it will usually rain east coast first and east coast usually gets more rain,0
still not asleep ahhh wtf,0
hook up with rian van staden on twitter he is a much better cook and may have some more concrete suggestions,2
cath a couple of years i knew you had one but i couldnt find you for awhilehere you are,1
caught up on emails for my research project yay for labels and search in gmail much easier,2
is up so early and proppa shattered and knackered,0
congrats on your bike ride today very impressive indeed ya might be doing the tour de france some day,2
google chrome forgot what everything looks like for some reason,0
time to relieve stress at the gym someone should write speeches take exams and do research for me,1
happy mothers day everyone have a great day and make sure you go see ya mommas,2
fyi a lot of you people that are following me i have unfollowed a lot of you yer kinda boring me or not really helpful to my egrowth,0
follow friday following more people then followers follow me woot followfriday,1
i just had a horrible dream,0
hey sending some florida sunshine your way supertramp its raining again you m,1
it looks like it might rain,1
tennant yes watching season 2 all evening wish i could get bbc2,2
or maybe start your own arabic teaching podcast,1
yay i should be able to make it to 700 updates tonight lame compared to other ppls i know lol,1
i feel bad over everything how can i be so stupid why was i so harsh its my fault i know it im sorry savvy love you guys3,0
having another only fools and horses marathon day,1
hates goodbyes,0
happy mothers day take ur mothers into a special place,2
now im in the work i miss my home any news,0
hey gi look at this pic of you and frankie that i took at the southend gig,1
playing the simpsons game for nitentdo ds light,1
yeah that was me yesterday after i found out the house i want is sold my bank effed me over and then the car accident,0
no wayyy thats too funny well he sure is missing out but ever since you left i feel i am too when is your next visit,1
yaaaaaay i get to see you too looking forward to cupcakes and fun,2
found rollo and got happy hmmm guess i really do need to be inserted back into the matrix 0o,2
nothing beats spending an evening with my mom,2
omg i didnt tweet all that much today sadness,0
im afraid im def a product of the nri karan johar generation ive been watching a lot of classics this semester,0
trying to get some work done not too happy about work situation,2
claire its sunny here i will send some over to you,1
so bored nothing to do,0
my love makes me sooo happy,2
im awake and happy,2
has no people skills,1
oh marly im so sorry i hope you find her soon 3 3,1
arre seriously they shud take his sperm nd clone him into 23 yr old single guys,1
i feel like tweeting you for no reason so um hiiiiii,0
did 2dives w oceans deep dive 10m vis no sun no colours dynamite fishing has done its toll on the reefs,1
ughhi dont feel good,0
lmao when i was camping the water in the shower was well water and just smelt nasty,0
i was waitin so many new and good songs about the end but i didnt like it so much,1
this is getting on my nerves i cant change my pic,0
wishing everyone a happy mothers day xoxo,2
wishes she had a pool,2
i am you lucas at your czech republic beer that tastes like heaven in a bottle your amazing,1
i am so full no more food tonight i dont want no cake and ice cream at this party,1
woke up from aspirating some stomach acid im praying that i dont acid reflux and that it was a one time thing,0
hates typing on a mac wishing that ill be done my english essay soon sleeeepy,0
since part of your job is predicting what will happen on the golf course what are you going to shoot,1
i want to know who is that 6 i tried to ask pkia but he still not reply me but now he change his status to away,1
i must have just missed you i was down there until 940 or so not sure if ill make it down again,1
is listening to prima j rockstar so dang catchyy,1
i cant have any pets in the appartment i really want so no rat yet,0
is there a way to block followers i have no idea who you are sorry,0
oh noooo if i blow a tire youre reaaaally going to have to send up some batman smoke,1
